0.65875,0.735
0.64375,0.74
0.6325,0.745
0.6225,0.745
0.615,0.745
0.6075,0.745
0.6,0.745
0.595,0.745
0.59125,0.745
0.5825,0.74
0.57625,0.738333
0.57125,0.736667
0.56625,0.731667
0.56,0.726667
0.555,0.725
0.54875,0.721667
0.5425,0.718333
0.53375,0.713333
0.5275,0.71
0.515,0.703333
0.51125,0.7
0.50125,0.696667
0.48875,0.69
0.47875,0.683333
0.47,0.676667
0.4625,0.671667
0.45375,0.663333
0.44625,0.655
0.43875,0.648333
0.435,0.645
0.42875,0.635
0.42625,0.63
0.42125,0.623333
0.41625,0.611667
0.41125,0.598333
0.4075,0.585
0.40375,0.571667
0.3975,0.56
0.39375,0.545
0.39125,0.538333
0.38875,0.525
0.385,0.511667
0.38125,0.498333
0.37875,0.488333
0.37625,0.48
0.37125,0.466667
0.36875,0.455
0.36625,0.448333
0.36125,0.44
0.35625,0.43
0.3525,0.423333
0.34875,0.418333
0.34625,0.413333
0.3375,0.403333
0.33125,0.398333
0.32375,0.396667
0.32,0.395
0.31625,0.393333
0.3075,0.393333
0.30125,0.393333
0.29375,0.393333
0.28875,0.393333
0.28,0.393333
0.27375,0.393333
0.26375,0.393333
0.255,0.393333
0.2475,0.393333
0.23625,0.395
0.2325,0.396667
0.23,0.401667
0.2225,0.405
0.215,0.413333
0.20625,0.42
0.20375,0.421667
0.195,0.43
0.18875,0.435
0.1825,0.44
0.17375,0.448333
0.17,0.453333
0.16,0.463333
0.15625,0.468333
0.15125,0.475
0.14625,0.48
0.1425,0.491667
0.13875,0.5
0.1325,0.508333
0.1275,0.511667
0.125,0.518333
0.12125,0.535
0.12,0.543333
0.1175,0.55
0.11625,0.568333
0.11625,0.581667
0.115,0.595
0.115,0.605
0.115,0.62
0.11375,0.63
0.11375,0.638333
0.11375,0.648333
0.115,0.66
0.11875,0.673333
0.12,0.681667
0.1225,0.686667
0.12625,0.696667
0.12875,0.703333
0.13,0.706667
0.1325,0.71
0.135,0.715
0.14,0.72
0.14,0.721667
0.14875,0.725
0.155,0.725
0.16125,0.725
0.16625,0.725
0.17375,0.725
0.18,0.721667
0.1875,0.716667
0.195,0.708333
0.2025,0.698333
0.21375,0.688333
0.22375,0.671667
0.23375,0.661667
0.245,0.65
0.25375,0.641667
0.2675,0.623333
0.275,0.616667
0.28625,0.605
0.305,0.586667
0.3175,0.578333
0.32625,0.566667
0.33625,0.548333
0.355,0.536667
0.36875,0.526667
0.38,0.515
0.38875,0.51
0.4,0.495
0.415,0.483333
0.4175,0.48
0.42625,0.465
0.4375,0.455
0.44375,0.445
0.45,0.436667
0.4525,0.433333
0.46125,0.425
0.465,0.421667
0.4675,0.42
0.47,0.418333
0.47375,0.415
0.48,0.408333
0.48875,0.406667
0.49625,0.405
0.50375,0.403333
0.51,0.401667
0.5175,0.398333
0.525,0.396667
0.53625,0.395
0.5475,0.39
0.5575,0.388333
0.56875,0.386667
0.58,0.385
0.5975,0.381667
0.61,0.381667
0.61625,0.381667
0.6375,0.381667
0.6525,0.381667
0.66625,0.381667
0.68125,0.381667
0.695,0.385
0.7075,0.391667
0.72,0.4
0.73125,0.405
0.73625,0.411667
0.74375,0.418333
0.74625,0.426667
0.75,0.431667
0.75125,0.44
0.755,0.455
0.7575,0.463333
0.7575,0.475
0.75875,0.486667
0.75875,0.498333
0.75875,0.513333
0.75875,0.53
0.75875,0.546667
0.755,0.558333
0.7525,0.573333
0.74625,0.586667
0.7425,0.595
0.7375,0.606667
0.73375,0.618333
0.725,0.633333
0.72,0.641667
0.71125,0.653333
0.69625,0.673333
0.6875,0.683333
0.67125,0.695
0.66,0.705
0.64875,0.713333
0.635,0.718333
0.62625,0.723333
0.62125,0.723333
0.615,0.723333
0.6025,0.723333
0.60125,0.723333
0.59,0.723333
0.575,0.72
0.565,0.713333
0.55625,0.708333
0.54875,0.706667
0.54375,0.7
0.52375,0.688333
0.51375,0.676667
0.49875,0.67
0.48875,0.658333
0.48,0.65
0.4725,0.641667
0.4675,0.63
0.45875,0.618333
0.455,0.613333
0.44625,0.591667
0.44,0.58
0.4375,0.575
0.43125,0.558333
0.42,0.53
0.415,0.518333
0.41125,0.506667
0.40875,0.498333
0.40375,0.49
0.39875,0.478333
0.39375,0.463333
0.38875,0.451667
0.38625,0.445
0.375,0.423333
0.37125,0.42
0.36625,0.41
0.355,0.4
0.35,0.395
0.3425,0.39
0.33375,0.385
0.325,0.378333
0.32,0.375
0.3125,0.373333
0.30875,0.373333
0.30375,0.373333
0.295,0.373333
0.29,0.373333
0.28125,0.373333
0.2725,0.373333
0.25625,0.375
0.2475,0.381667
0.24125,0.381667
0.22625,0.388333
0.21625,0.395
0.20625,0.4
0.1975,0.405
0.1875,0.413333
0.17875,0.421667
0.165,0.433333
0.15125,0.448333
0.14125,0.455
0.1325,0.465
0.12375,0.476667
0.115,0.49
0.10875,0.5
0.1,0.515
0.0975,0.536667
0.0925,0.545
0.09125,0.556667
0.0875,0.571667
0.08625,0.583333
0.08625,0.593333
0.08625,0.601667
0.08625,0.613333
0.08625,0.626667
0.08625,0.636667
0.08625,0.643333
0.08625,0.651667
0.08875,0.661667
0.09,0.668333
0.0925,0.673333
0.09625,0.681667
0.1,0.693333
0.10625,0.698333
0.1125,0.703333
0.12625,0.715
0.13625,0.72
0.14,0.72
0.15375,0.721667
0.16,0.721667
0.1675,0.721667
0.175,0.718333
0.1775,0.718333
0.19125,0.706667
0.195,0.7
0.2025,0.69
0.21375,0.676667
0.22125,0.666667
0.2325,0.656667
0.24125,0.643333
0.25375,0.636667
0.265,0.618333
0.28125,0.595
0.29625,0.575
0.3025,0.57
0.3225,0.545
0.3325,0.533333
0.345,0.518333
0.35375,0.508333
0.36,0.498333
0.37125,0.49
0.37875,0.481667
0.385,0.475
0.39375,0.466667
0.40625,0.45
0.415,0.44
0.42,0.435
0.4275,0.431667
0.43625,0.425
0.44375,0.421667
0.45375,0.416667
0.4625,0.408333
0.47375,0.405
0.4825,0.405
0.48875,0.403333
0.49625,0.403333
0.50375,0.401667
0.51625,0.398333
0.53,0.398333
0.5375,0.398333
0.5475,0.398333
0.55875,0.398333
0.57625,0.395
0.58375,0.395
0.595,0.395
0.61125,0.395
0.6225,0.395
0.63375,0.395
0.64375,0.395
0.65375,0.395
0.66625,0.395
0.67625,0.396667
0.68875,0.398333
0.7,0.398333
0.71625,0.405
0.72125,0.405
0.7325,0.41
0.74625,0.415
0.755,0.418333
0.76625,0.425
0.77125,0.426667
0.78375,0.433333
0.79,0.44
0.79375,0.446667
0.7975,0.453333
0.8,0.461667
0.8025,0.471667
0.80375,0.48
0.80375,0.491667
0.80375,0.503333
0.80375,0.516667
0.8025,0.528333
0.8,0.533333
0.79875,0.541667
0.79375,0.548333
0.78875,0.555
0.785,0.561667
0.78375,0.565
0.78,0.575
0.77625,0.581667
0.77,0.588333
0.76625,0.598333
0.76125,0.603333
0.75625,0.613333
0.74875,0.621667
0.7425,0.628333
0.73625,0.636667
0.725,0.651667
0.7125,0.66
0.70875,0.666667
0.6925,0.68
0.68625,0.683333
0.67625,0.69
0.665,0.696667
0.6575,0.703333
0.65125,0.706667
0.64375,0.708333
0.63625,0.71
0.6275,0.71
0.61875,0.71
0.6075,0.711667
0.59875,0.711667
0.59125,0.711667
0.5825,0.711667
0.56375,0.706667
0.5525,0.7
0.545,0.696667
0.535,0.693333
0.52875,0.688333
0.52,0.681667
0.51125,0.673333
0.49625,0.655
0.49125,0.648333
0.48125,0.631667
0.47125,0.616667
0.465,0.601667
0.45625,0.588333
0.45125,0.576667
0.445,0.56
0.43875,0.541667
0.43375,0.526667
0.43,0.516667
0.42375,0.503333
0.42125,0.496667
0.42,0.488333
0.41375,0.48
0.405,0.456667
0.39875,0.443333
0.39375,0.438333
0.38125,0.418333
0.37125,0.405
0.365,0.396667
0.35625,0.388333
0.355,0.386667
0.345,0.376667
0.33625,0.371667
0.3325,0.37
0.32375,0.366667
0.31875,0.365
0.3125,0.365
0.305,0.365
0.2975,0.365
0.28875,0.365
0.28125,0.368333
0.275,0.371667
0.26375,0.378333
0.25125,0.386667
0.235,0.396667
0.23125,0.396667
0.22375,0.4
0.21125,0.41
0.20375,0.415
0.19625,0.421667
0.18625,0.426667
0.175,0.433333
0.16875,0.445
0.16,0.451667
0.1525,0.46
0.14375,0.47
0.13,0.49
0.1275,0.496667
0.1225,0.505
0.1125,0.533333
0.1075,0.548333
0.105,0.56
0.1025,0.565
0.09875,0.586667
0.0975,0.6
0.0975,0.611667
0.0975,0.623333
0.0975,0.631667
0.0975,0.645
0.09875,0.655
0.1025,0.67
0.105,0.68
0.10875,0.688333
0.11625,0.701667
0.11875,0.706667
0.12375,0.716667
0.13,0.72
0.1375,0.721667
0.14375,0.721667
0.15,0.721667
0.17,0.721667
0.1875,0.721667
0.20125,0.716667
0.21125,0.711667
0.2175,0.703333
0.2275,0.693333
0.24,0.683333
0.24875,0.67
0.26125,0.663333
0.28,0.636667
0.2925,0.625
0.29875,0.616667
0.31875,0.595
0.335,0.578333
0.34625,0.563333
0.365,0.546667
0.37625,0.538333
0.3875,0.523333
0.40125,0.51
0.41125,0.505
0.425,0.493333
0.445,0.476667
0.46,0.466667
0.47375,0.456667
0.47625,0.45
0.48625,0.44
0.50625,0.43
0.515,0.425
0.52,0.423333
0.53,0.42
0.5425,0.411667
0.55125,0.41
0.56375,0.405
0.5725,0.405
0.585,0.403333
0.595,0.403333
0.60625,0.403333
0.6175,0.403333
0.62375,0.403333
0.635,0.406667
0.63625,0.408333
0.64125,0.413333
0.6525,0.42
0.6575,0.423333
0.66625,0.43
0.67375,0.435
0.68125,0.441667
0.69625,0.448333
0.70875,0.453333
0.72125,0.461667
0.72625,0.465
0.735,0.466667
0.74125,0.473333
0.75,0.48
0.75875,0.49
0.765,0.493333
0.77,0.505
0.77,0.508333
0.77375,0.518333
0.7775,0.535
0.77875,0.541667
0.77875,0.55
0.77875,0.561667
0.77875,0.573333
0.77875,0.588333
0.77625,0.606667
0.77,0.618333
0.765,0.633333
0.76125,0.64
0.755,0.646667
0.75125,0.651667
0.74375,0.658333
0.7275,0.671667
0.7175,0.681667
0.7125,0.683333
0.69625,0.693333
0.6875,0.696667
0.67625,0.7
0.6675,0.703333
0.65875,0.706667
0.6475,0.706667
0.6325,0.706667
0.6175,0.706667
0.60375,0.706667
0.5875,0.706667
0.565,0.706667
0.55875,0.706667
0.55125,0.703333
0.53875,0.698333
0.52875,0.693333
0.5175,0.683333
0.5125,0.676667
0.49125,0.658333
0.4775,0.638333
0.47,0.623333
0.46125,0.608333
0.45375,0.591667
0.44375,0.576667
0.43625,0.553333
0.4275,0.535
0.42,0.518333
0.415,0.503333
0.405,0.478333
0.40125,0.47
0.3975,0.453333
0.385,0.43
0.38,0.418333
0.375,0.41
0.3675,0.398333
0.3575,0.388333
0.35,0.38
0.3425,0.371667
0.3325,0.366667
0.325,0.365
0.31375,0.365
0.31,0.363333
0.30375,0.363333
0.2975,0.363333
0.2875,0.363333
0.28125,0.366667
0.275,0.37
0.25625,0.393333
0.2475,0.4
0.23625,0.411667
0.2275,0.425
0.21875,0.435
0.21125,0.446667
0.20375,0.461667
0.1975,0.473333
0.19125,0.486667
0.18375,0.501667
0.16875,0.523333
0.16625,0.531667
0.16125,0.543333
0.15625,0.555
0.1525,0.566667
0.14875,0.571667
0.14875,0.575
0.14375,0.586667
0.14,0.596667
0.13625,0.601667
0.135,0.608333
0.13375,0.616667
0.1325,0.623333
0.13125,0.635
0.13,0.646667
0.13,0.656667
0.13,0.673333
0.13,0.688333
0.13,0.695
0.13,0.708333
0.13125,0.715
0.13375,0.721667
0.13875,0.735
0.14375,0.741667
0.145,0.743333
0.14875,0.746667
0.15,0.748333
0.1525,0.748333
0.15375,0.748333
0.15625,0.748333
0.16625,0.748333
0.1775,0.745
0.18625,0.741667
0.19375,0.735
0.19875,0.73
0.20625,0.723333
0.21625,0.713333
0.2275,0.701667
0.23875,0.69
0.24875,0.681667
0.2575,0.67
0.2675,0.658333
0.27625,0.643333
0.2875,0.625
0.29625,0.611667
0.3,0.605
0.31,0.588333
0.315,0.58
0.3225,0.573333
0.325,0.563333
0.32875,0.558333
0.335,0.555
0.33875,0.55
0.34125,0.546667
0.34625,0.541667
0.35,0.538333
0.36,0.53
0.3625,0.53
0.36875,0.526667
0.3775,0.52
0.38375,0.518333
0.3875,0.515
0.39,0.513333
0.39875,0.51
0.4,0.506667
